"Bug ID","Alias","Product","Component","Assignee","Status","Resolution","Summary","Changed","Priority","backlog","Blocks","Depends on","Whiteboard","Keywords"
1536666,,"DevTools","Debugger","nobody","NEW"," ---","Implement assertions that dbg objects we are handling are owned by the thread actor's debugger","2019-05-03 17:40:27","P2"," ---",1546715,,,
1536832,,"DevTools","Debugger","nobody","NEW"," ---","Duplicated Ctrl+Shift+B shortcut","2019-03-21 09:06:25","P2"," ---",,,,
1536854,,"DevTools","Debugger","nobody","NEW"," ---","Log errors from Logpoint as actual errors, not strings","2019-05-03 02:25:50","P2"," ---",1527783,,,
1537740,,"DevTools","Debugger","nobody","NEW"," ---","Misleading background when debugging using column breakpoints","2019-05-03 17:42:55","P2"," ---",1074592,,,
1538971,,"DevTools","Debugger","nobody","NEW"," ---","Breakpoints in prettified code can disappear","2019-04-25 08:23:15","P2"," ---",1070862,,,
1540249,,"DevTools","Debugger","nobody","NEW"," ---","When paused, refresh shortcut doesn't work when the site is focussed","2019-04-23 11:29:07","P2"," ---",1540254,,,"parity-chrome"
1541333,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent devtools/client/debugger/new/test/mochitest/browser_dbg-navigation.js | A promise chain failed to handle a rejection: 'setBreakpoint' active request packet to 'server1.conn47.child1/context18' can't be sent as the connection just closed.","2019-05-05 23:13:10","P2"," ---",,,,"intermittent-failure, regression"
1541638,,"DevTools","Debugger","nobody","NEW"," ---","Make source text a top-level ""content"" reducer in Redux","2019-04-22 17:55:15","P2"," ---","1536180, 1541639, 1541658","1545796, 1546202",,
1543896,,"DevTools","Debugger","nobody","NEW"," ---","CSS source map not recognized for blob","2019-05-03 01:44:34","P2"," ---",1339970,,,
1544329,,"DevTools","Debugger","nobody","NEW"," ---","Can't debug browser console","2019-04-17 10:06:58","P2"," ---",,,,"regression"
1544930,,"DevTools","Debugger","nobody","NEW"," ---","Extend visibility for currently highlighted line","2019-05-03 17:42:29","P2"," ---",1074592,,,
1544957,,"DevTools","Debugger","nobody","NEW"," ---","Jumping to large files renders calls an expensive CodeMirror function twice","2019-05-03 17:41:13","P2"," ---",1122748,,,
1545105,,"DevTools","Debugger","nobody","NEW"," ---","Missing breakpoints should be removed","2019-04-25 08:22:19","P2"," ---",1074182,,,
1545551,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent TEST-UNEXPECTED-TIMEOUT | devtools/client/debugger/test/mochitest/browser_dbg-worker-scopes.js | application timed out after 370 seconds with no output","2019-05-05 23:06:22","P2"," ---",,,,"intermittent-failure, regression"
1546528,,"DevTools","Debugger","nobody","NEW"," ---","Improve newSource performance","2019-05-03 17:41:14","P2"," ---","1122748, 1541629",,,
1547821,,"DevTools","Debugger","nobody","NEW"," ---","Debugger Release 133","2019-05-02 08:03:32","P2"," ---",,"1541563, 1544530",,
1548327,,"DevTools","Debugger","nobody","NEW"," ---","Handle context cancelations","2019-05-03 07:57:00","P2"," ---",1536180,,,
1548369,,"DevTools","Debugger","nobody","NEW"," ---","Preview is not cleared on mouse out","2019-05-03 17:42:05","P2"," ---",1074592,,,
1512152,,"DevTools","Debugger","poirot.alex","NEW"," ---","Migrate all test_setBreakpoint xpcshell test to use threadClientTest helper","2018-12-05 03:46:43","P2"," ---",1508285,,"dt-fission",
1440254,,"DevTools","Debugger","ystartsev","NEW"," ---","Following link to large file from Console doesn't react for a while","2019-02-07 08:45:00","P2"," ---",,,,
1529247,,"DevTools","Debugger","ystartsev","NEW"," ---","Remove unused ThreadClient Methods","2019-04-30 14:56:34","P2"," ---",1494796,,"dt-fission","leave-open"
1503422,,"DevTools","Debugger","bhackett1024","NEW"," ---","Debugger doesn't see sources that are cleaned up by GC","2019-05-05 11:24:29","P3"," ---",1517623,,,
1513727,,"DevTools","Debugger","bhackett1024","NEW"," ---","Animation events break run-to-completion","2019-01-31 08:25:00","P3"," ---",1074448,,,
1528861,,"DevTools","Debugger","bhackett1024","NEW"," ---","Parser worker consumes a lot of resources on pages with large generated scripts","2019-05-03 17:40:38","P3"," ---","1122748, 1518305",,,
1314057,,"DevTools","Debugger","dwalsh","NEW"," ---","[meta] [debugger.html] remove the old debugger","2019-04-10 12:09:26","P3"," ---","897594, 1191558, 1233891, 1330383, 1364992, 1443322, 1499312","1294139, 1307037, 1319402, 1325595, 1326816, 1327710, 1463427, 1470037, 1500986, 1500987, 1502124, 1502128, 1531944",,"leave-open, meta"
746626,,"DevTools","Debugger","nobody","NEW"," ---","Make bound functions inspectable","2018-06-13 10:25:03","P3"," ---","980430, 1074503",746622,,
755493,,"DevTools","Debugger","nobody","NEW"," ---","Remote debuggee hangs if breakpoint is hit when debugger connection is interrupted","2018-06-13 10:25:03","P3"," ---",1070868,,,
771490,,"DevTools","Debugger","nobody","NEW"," ---","The first line is always referenced in the stack trace for HTML / XUL documents","2018-10-05 03:50:30","P3"," ---",,,"[testday-20120706]",
775608,,"DevTools","Debugger","nobody","NEW"," ---","Debugger cannot distinguish multiple inline html scripts on the same line","2018-06-13 10:25:03","P3"," ---",827639,"757188, 905700",,
784112,,"DevTools","Debugger","nobody","NEW"," ---","Debugger cannot  distinguish multiple instances of the same file in different iframes","2018-06-13 10:25:03","P3"," ---",863078,905700,,
788585,,"DevTools","Debugger","nobody","NEW"," ---","Pause on exceptions probably interferes with 'step', 'next', and 'finish'","2018-06-13 10:25:03","P3"," ---",1070885,755661,,
792320,,"DevTools","Debugger","nobody","NEW"," ---","Highlight the current function when a stack frame is selected","2018-10-05 03:50:36","P3"," ---",980430,687168,"[lang=js]",
794078,,"DevTools","Debugger","nobody","NEW"," ---","Actors should return a response promise instead of sending reply packets directly","2018-10-05 03:49:57","P3"," ---",1074538,,,
795916,,"DevTools","Debugger","nobody","NEW"," ---","Support evaluating multiple client expressions at once","2018-10-05 03:49:23","P3"," ---",1074503,,,
799198,,"DevTools","Debugger","nobody","NEW"," ---","Need a way to fetch file:// and http:// resources from the server","2018-06-13 10:25:03","P3"," ---",800811,797639,"[b2g]",
800858,,"DevTools","Debugger","nobody","NEW"," ---","Break on specific functions","2018-06-13 10:25:03","P3"," ---",1074488,"568142, 676602, 732442, 762160",,
801084,,"DevTools","Debugger","nobody","NEW"," ---","Implement Debugger.Object.prototype.hostAnnotations","2019-04-25 06:09:36","P3"," ---",806775,,"[chrome-debug][after-landing: see comment #2][leave open]",
805769,,"DevTools","Debugger","nobody","NEW"," ---","Unify the weak maps for pause and thread-lifetime actors","2019-03-06 15:37:52","P3"," ---",1074538,,,
809348,,"DevTools","Debugger","nobody","NEW"," ---","Filtering scripts by default is confusing","2018-06-13 10:25:03","P3"," ---",980430,,,
816988,,"DevTools","Debugger","nobody","NEW"," ---","Can't debug scratchpad scripts in the browser debugger","2018-10-05 02:33:49","P3"," ---",1070868,905700,"[chrome-debug]",
818842,,"DevTools","Debugger","nobody","NEW"," ---","Make the timeout for the slow script dialog configurable","2018-06-13 10:25:03","P3"," ---",1273644,,"[slowscript]",
830699,,"DevTools","Debugger","nobody","NEW"," ---","Scripts added to a page via createElement and appendChild do not appear in the debugger UI","2018-06-13 10:25:03","P3"," ---",,905700,,
834506,,"DevTools","Debugger","nobody","NEW"," ---","We need step into callback button","2018-10-05 02:33:42","P3"," ---",980430,,,
835037,,"DevTools","Debugger","nobody","NEW"," ---","Remote debugger can attach to local Firefox with same process id","2018-06-13 10:25:03","P3"," ---",1070868,,,
836298,,"DevTools","Debugger","nobody","NEW"," ---","Conditional pause on exceptions","2018-06-13 10:25:03","P3"," ---",1070885,812172,,
846323,,"DevTools","Debugger","nobody","NEW"," ---","Watchpoints for typed arrays","2018-10-05 03:49:12","P3"," ---","710398, 1074488",740548,"[games:p?][diamond]",
860955,,"DevTools","Debugger","nobody","NEW"," ---","Component files not appearing in browser debugger","2018-06-13 10:25:03","P3"," ---",1070868,,"[chrome-debug]",
863078,,"DevTools","Debugger","nobody","NEW"," ---","Wrong line highlighted in the source editor when paused on a debugger statement","2018-06-13 10:25:03","P3"," ---",,"637572, 784112, 905700",,
868174,,"DevTools","Debugger","nobody","NEW"," ---","Rejected, unhandled promises in devtools code should cause test failures","2018-06-13 10:25:03","P3"," ---",,868278,,
868358,,"DevTools","Debugger","nobody","NEW"," ---","Allow definition search to show methods of objects you type","2018-10-05 03:49:28","P3"," ---",980430,,,
868378,,"DevTools","Debugger","nobody","NEW"," ---","Break on page load","2018-10-05 03:50:32","P3"," ---",1074488,,,
871985,,"DevTools","Debugger","nobody","NEW"," ---","Make safe getter value descriptors more like regular data descriptors","2018-06-13 10:25:03","P3"," ---",870220,,,
875561,,"DevTools","Debugger","nobody","NEW"," ---","Browser debugger should not update Firefox","2018-10-05 03:49:38","P3"," ---",1070868,,"[chrome-debug]",
876655,,"DevTools","Debugger","nobody","NEW"," ---","Watch expressions for non-toplevel frames","2018-10-05 03:50:19","P3"," ---","1070868, 1074488",,,
887506,,"DevTools","Debugger","nobody","NEW"," ---","Remote debugger connection times out,","2018-06-13 10:25:03","P3"," ---",1070868,,,
888161,,"DevTools","Debugger","nobody","NEW"," ---","ability to save local copy of scripts from sources list","2018-06-13 10:25:03","P3"," ---",980430,894997,"[projects]",
891679,,"DevTools","Debugger","nobody","NEW"," ---","Only include type fields in notification packets, not reply packets","2018-06-13 10:25:03","P3"," ---",,,,
895446,,"DevTools","Debugger","nobody","NEW"," ---","Break on DOM events fired in iframes","2019-01-03 15:08:38","P3"," ---",1074488,832982,,
899971,,"DevTools","Debugger","nobody","NEW"," ---","DebuggerServer.onSocketAccepted should take an async allow callback","2018-06-13 10:25:03","P3"," ---","876636, 1074538",,,
904291,,"DevTools","Debugger","nobody","NEW"," ---","Implement recursive sourcemaps","2018-10-05 03:49:59","P3"," ---",771597,,,
905263,,"DevTools","Debugger","nobody","NEW"," ---","Implement a blackbox pragma","2018-06-13 10:25:03","P3"," ---",875034,,,
905450,,"DevTools","Debugger","nobody","NEW"," ---","Blackbox individual functions","2018-06-13 10:25:03","P3"," ---","875034, 980430",,,
905859,,"DevTools","Debugger","nobody","NEW"," ---","Implement a blackbox HTTP header","2018-06-13 10:25:03","P3"," ---",875034,,,
906232,,"DevTools","Debugger","nobody","NEW"," ---","Remove all ""diagnostic messages"" from xpcshell tests","2018-06-13 10:25:03","P3"," ---",1114553,,,
908452,,"DevTools","Debugger","nobody","NEW"," ---","Requests should be processed in order for each actor","2018-06-13 10:25:03","P3"," ---",1074538,,,
910619,,"DevTools","Debugger","nobody","NEW"," ---","Include function parameter values in stack traces and web console","2018-06-13 10:25:03","P3"," ---",,716647,,
912600,,"DevTools","Debugger","nobody","NEW"," ---","Prefetch sources on the server","2018-06-13 10:25:03","P3"," ---",1074538,,,
914425,,"DevTools","Debugger","nobody","NEW"," ---","Disable individual scripts (for testing)","2018-06-13 10:25:03","P3"," ---",,,,
915854,,"DevTools","Debugger","nobody","NEW"," ---","Watch expressions should wrap to show result","2019-05-03 17:42:49","P3"," ---","831711, 1074592",,,
916439,,"DevTools","Debugger","nobody","NEW"," ---","Breakpoint in dragenter/dragleave event handler causes Firefox to hang","2018-10-05 03:49:05","P3"," ---",1114573,,,
922753,,"DevTools","Debugger","nobody","NEW"," ---","Change ""notDebuggee: cannot access the environment of this function."" warning when inspecting function","2018-06-13 10:25:03","P3"," ---",,,,
923802,,"DevTools","Debugger","nobody","NEW"," ---","Break on event listeners set from a blackboxed library","2019-01-03 15:08:44","P3"," ---","800857, 875034",,,
925569,,"DevTools","Debugger","nobody","NEW"," ---","Console errors shouldn't trigger ""pause on exceptions""","2018-06-13 10:25:03","P3"," ---",1070885,905700,,
925784,,"DevTools","Debugger","nobody","NEW"," ---","Break on DOM events for browser debugging","2018-06-13 10:25:03","P3"," ---","1070868, 1114573",,"[chrome-debug]",
933950,,"DevTools","Debugger","nobody","NEW"," ---","Resolve memory leak in browser_dbg_clean-exit-window.js","2018-06-13 10:25:03","P3"," ---",1114553,"805068, 932880, 946641","[test disabled]",
936671,,"DevTools","Debugger","nobody","NEW"," ---","ObjectActor#getPrototypeAndProperties can cause debuggee code to run","2019-03-06 15:45:00","P3"," ---",,746622,,
942899,,"DevTools","Debugger","nobody","NEW"," ---","Fetching event listeners causes: ""Error getting function definition site: conn3.pausedobj56 has no Debugger.Script""","2018-10-05 03:50:31","P3"," ---",,,"[leave open]",
949723,,"DevTools","Debugger","nobody","NEW"," ---","Should show code coverage in the editor while executing","2018-10-05 03:50:34","P3"," ---",1074503,"929349, 1016365","[lang=js]",
952093,,"DevTools","Debugger","nobody","NEW"," ---","Debugger cannot inspect XPCWrappedNatives (i.e. Components.utils)","2018-06-13 10:25:03","P3"," ---",,,,
952648,,"DevTools","Debugger","nobody","NEW"," ---","Should be able to blackbox a source while in the Tracer tab","2018-06-13 10:25:03","P3"," ---",875034,"929349, 949762",,
953414,,"DevTools","Debugger","nobody","NEW"," ---","Can't debug content scripts","2018-06-13 10:25:03","P3"," ---",899054,946813,,
956288,,"DevTools","Debugger","nobody","NEW"," ---","Debugger panel displays garbage characters using SJIS encoding","2019-05-03 17:43:00","P3"," ---",1074592,,,
958209,,"DevTools","Debugger","nobody","NEW"," ---","Move RDP docs from wiki into toolkit/devtools/server/docs","2018-06-13 10:25:03","P3"," ---",,,,
958498,,"DevTools","Debugger","nobody","NEW"," ---","Notify user if remote debugger port is already in use","2018-06-13 10:25:03","P3"," ---",1070868,942756,,
959090,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent TEST-UNEXPECTED-FAIL | chrome://mochitests/content/chrome/toolkit/devtools/webconsole/test/test_cached_messages.html | property 'level' - got info, expected log","2018-06-13 10:25:03","P3"," ---",1114553,,,"intermittent-failure"
964710,,"DevTools","Debugger","nobody","NEW"," ---","Parser.jsm: support <![CDATA[...]]>","2018-06-13 10:25:03","P3"," ---",,,,
965141,,"DevTools","Debugger","nobody","NEW"," ---","Support ES6 syntax for prettyprinting","2018-06-13 10:25:03","P3"," ---",1070862,"951622, 1206633",,
965147,,"DevTools","Debugger","nobody","NEW"," ---","Searching for function definitions sometimes doesn't work in the browser debugger","2018-06-13 10:25:03","P3"," ---",1070868,965150,,
966198,,"DevTools","Debugger","nobody","NEW"," ---","Allow breakpoints to resume automatically and play sounds","2019-05-03 02:25:51","P3"," ---",1527783,,,
967759,,"DevTools","Debugger","nobody","NEW"," ---","Remove unnecessary eval calls from frontend tests","2018-10-05 03:49:28","P3"," ---","332176, 1114553",,,
970546,,"DevTools","Debugger","nobody","NEW"," ---","Flash window (Windows) / Bounce icon (Mac OSX) when breakpoint is hit","2019-05-03 17:42:40","P3"," ---",1074592,,"[chrome-debug]",
971973,,"DevTools","Debugger","nobody","NEW"," ---","Displaying browser ""location"" accessor causes: ""TypeError: descriptor is undefined""","2018-06-13 10:25:03","P3"," ---",,,,
975003,,"DevTools","Debugger","nobody","NEW"," ---","Investigate gzipping packets on the remote transport","2018-10-05 03:49:15","P3"," ---",1074538,,,
986166,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_variables-view-edit-click.js | The expression should indicate it is still being edited after a click. - Got false, expected true","2018-10-05 02:34:05","P3"," ---",1114553,,"[test disabled on OSX & Win debug]","intermittent-failure"
986773,,"DevTools","Debugger","nobody","NEW"," ---","Show preview when hovering over variable containing canvas element","2018-10-05 02:34:05","P3"," ---",1074503,,,
997119,,"DevTools","Debugger","nobody","NEW"," ---","Decouple ThreadActor from BrowsingContextTargetActor","2018-06-13 10:25:03","P3"," ---",1402832,"977043, 1172897",,
997127,,"DevTools","Debugger","nobody","NEW"," ---","Breakpoints not working when remote debugging global code","2018-06-13 10:25:03","P3"," ---","1070868, 1074182",,"[chrome-debug]",
1003428,,"DevTools","Debugger","nobody","NEW"," ---","Make generators inspectable","2018-09-05 15:06:28","P3"," ---",1074503,,"[polish-backlog]",
1004678,"dbg-dom-mutation-bps","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger DOM Mutation Breakpoints","2019-04-29 10:07:27","P3"," ---","991806, 1005825, 1074488, 1267303","717749, 1141312, 1547692","[polish-backlog][difficulty=hard][devtools-ux]","meta"
1005274,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_addon-console.js | Test timed out followed by 30+ more failures","2018-06-13 10:25:03","P3"," ---",1114553,,"[test disabled on Windows][leave open]","intermittent-failure"
1005469,,"DevTools","Debugger","nobody","NEW"," ---","Using :# as a search query causes ""TypeError: query is undefined searchcursor.js:27""","2018-06-13 10:25:03","P3"," ---",,,,
1006785,,"DevTools","Debugger","nobody","NEW"," ---","Improve prettyprinting performance","2019-04-30 04:51:55","P3"," ---",1070862,,,
1013941,,"DevTools","Debugger","nobody","NEW"," ---","Error after porting debugger frontend to Task.jsm: aItem is null","2018-10-05 02:34:01","P3"," ---",,,,
1018559,,"DevTools","Debugger","nobody","NEW"," ---","Conditional break when function is on stack","2018-06-13 10:25:03","P3"," ---",1074488,,,
1037365,,"DevTools","Debugger","nobody","NEW"," ---","Railroad diagrams for regular expressions","2018-09-05 15:04:46","P3"," ---","980430, 1074503",,,
1039795,,"DevTools","Debugger","nobody","NEW"," ---","F8 in debugger does not completely stop the world","2019-05-03 17:40:51","P3"," ---","962491, 1074448, 1523661","801304, 1044074, 1515778","[devtools-platform]",
1044985,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_clean-exit.js | Test timed out","2018-06-13 10:25:03","P3"," ---",1114553,,"[test disabled][leave open]","intermittent-failure"
1045237,,"DevTools","Debugger","nobody","NEW"," ---","Event listeners popup ""Open in debugger"" doesn't work for prettyprinted scripts","2019-01-25 14:24:48","P3"," ---",1070862,,"[polish-backlog]",
1050165,,"DevTools","Debugger","nobody","NEW"," ---","Pausing on exceptions should not pause on failed QI calls","2018-06-13 10:25:03","P3"," ---",1070885,,"[chrome-debug]",
1051632,,"DevTools","Debugger","nobody","NEW"," ---","Breakpoint triggers on code that doesn't run (eg. if(false))","2018-06-13 10:25:03","P3"," ---",1074182,905700,,
1070868,"dbg-browser","DevTools","Debugger","nobody","NEW"," ---","[meta] Browser debugging","2019-02-16 11:47:19","P3"," ---",,"755493, 755513, 802051, 814298, 816988, 835037, 857451, 860955, 869549, 871489, 875561, 876655, 879639, 887506, 904191, 925784, 929535, 933720, 942756, 944411, 956871, 958498, 962308, 965147, 997127, 1011677, 1013379, 1013903, 1049253, 1090423, 1109741, 1113209, 1120863, 1131046, 1136151, 1189111, 1199876, 1204576, 1226055, 1227590, 1245819, 1246692, 1246715, 1291055, 1334424, 1342588, 1346316, 1377326, 1392744, 1397295, 1401343, 1438962, 1440685, 1477005, 1522798, 1522921",,"meta"
1070885,"dbg-exception","DevTools","Debugger","nobody","NEW"," ---","[meta] Pause on exceptions","2019-03-05 14:04:10","P3"," ---",,"788585, 836298, 882790, 925569, 1050165, 1052003, 1052072, 1054055, 1064603, 1092922, 1527744, 1532791",,"meta"
1074182,"dbg-breakpoint","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger breakpoints","2019-04-25 08:07:04","P3"," ---",,"857451, 883342, 896139, 907194, 915426, 917963, 952612, 958752, 970469, 977972, 991688, 994092, 997127, 1003554, 1008380, 1010552, 1018454, 1046389, 1051632, 1052319, 1052738, 1054159, 1057031, 1087312, 1093738, 1095216, 1095814, 1096736, 1096739, 1102441, 1107815, 1112435, 1113209, 1122064, 1122742, 1123693, 1126193, 1130381, 1131756, 1132096, 1136341, 1137956, 1143449, 1147972, 1149115, 1151106, 1152037, 1158498, 1172931, 1192896, 1199876, 1203189, 1212099, 1224657, 1230246, 1230345, 1534786, 1544900, 1545103, 1545105, 1546649",,"meta"
1074488,"dbg-control","DevTools","Debugger","nobody","NEW"," ---","[meta] Control flow","2019-02-28 08:35:09","P3"," ---",1107763,"676602, 740548, 789430, 800858, 821610, 821829, 832983, 846323, 868378, 876655, 878308, 895446, 925269, 983469, 1004678, 1018559, 1064573, 1092910, 1300934, 1373632, 1434763, 1436407, 1441183, 1476615, 1476667, 1507734",,"meta"
1074503,"dbg-inspect","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger inspection","2018-11-11 13:13:15","P3"," ---",,"738970, 740277, 746626, 795916, 949723, 972633, 981514, 986773, 1003428, 1011663, 1017285, 1033153, 1037365",,"meta"
1074526,"dbg-client","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger client","2018-11-08 00:07:22","P3"," ---",,"786832, 868278, 883931, 895662, 980532, 990137, 1042642, 1053950, 1090594",,"meta"
1074538,"dbg-server","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger server","2019-04-26 09:58:08","P3"," ---",,"698841, 781397, 794078, 805769, 815537, 862073, 892368, 895683, 899971, 903578, 908452, 912600, 926794, 935366, 943517, 975003, 980526, 982539, 1000814, 1010288, 1037992, 1094763, 1097141, 1120784, 1473578, 1473628, 1474980, 1546109, 1547314",,"meta"
1074592,"dbg-frontend","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger frontend","2019-05-03 17:38:45","P3"," ---",,"789027, 799070, 806775, 810576, 812173, 813180, 813456, 827140, 842937, 843720, 848502, 848503, 852931, 865289, 868357, 872390, 876271, 876643, 879408, 883702, 885432, 890269, 894997, 895514, 898470, 900763, 902152, 908956, 910696, 915854, 918416, 918715, 918920, 923613, 923971, 924360, 925183, 928108, 929225, 932822, 940537, 941287, 943341, 943342, 944642, 945916, 947144, 947258, 947292, 950879, 956288, 956758, 961524, 962665, 963215, 964205, 966254, 967853, 970546, 972350, 978167, 980529, 986707, 987685, 991179, 995872, 1000317, 1007133, 1023192, 1026455, 1033555, 1037587, 1038730, 1045271, 1066541, 1070898, 1075416, 1075676, 1084430, 1088258, 1090587, 1092916, 1093390, 1093776, 1094194, 1095156, 1097706, 1097873, 1100622, 1106836, 1108132, 1108695, 1111771, 1130392, 1132096, 1147955, 1147988, 1173058, 1197496, 1202184, 1254658, 1263123, 1323438, 1340971, 1354679, 1383209, 1388099, 1405402, 1522858, 1527684, 1528594, 1532641, 1537740, 1537884, 1540706, 1543261, 1543524, 1544436, 1544474, 1544930, 1544967, 1545129, 1547856, 1547858, 1548256, 1548369, 1548438, 1548933",,"meta"
1107763,,"DevTools","Debugger","nobody","NEW"," ---","Add a ""pause on coerce to NaN"" option to the debugger's options dropdown","2019-05-06 05:58:36","P3"," ---",,"1074488, 1107761",,
1108711,,"DevTools","Debugger","nobody","NEW"," ---","Add bytecode disassembler to the debugger","2018-06-13 10:25:03","P3"," ---",,,,
1112348,,"DevTools","Debugger","nobody","NEW"," ---","Disabling pretty-printing doesn't remove sourceMapURL on source","2018-06-13 10:25:03","P3"," ---","1070862, 1339970",,,
1113935,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_bfcache.js | Found the expected number of sources. - Got 0, expected 1 | Found the single source label.","2018-10-05 02:33:30","P3"," ---","1041500, 1114553",1106695,,"intermittent-failure, leave-open"
1114553,"dbg-test","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger tests","2018-11-08 00:07:39","P3"," ---",,"775924, 785600, 785601, 888811, 906232, 933950, 936379, 952801, 957121, 959090, 959466, 959467, 960963, 967759, 968121, 973726, 976388, 985283, 986166, 988777, 992455, 992716, 998561, 999497, 1001477, 1005274, 1019873, 1027958, 1033073, 1033368, 1035678, 1042462, 1044985, 1046730, 1049260, 1055878, 1071356, 1080025, 1081120, 1090972, 1101413, 1104838, 1105584, 1111136, 1113935",,"meta"
1114573,"dbg-dom","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger DOM events","2019-04-18 18:02:57","P3"," ---",,"916439, 925784, 969816, 1016561, 1016969, 1097635, 1103284, 1110276",,"meta"
1116853,,"DevTools","Debugger","nobody","NEW"," ---","Stop using DevToolsUtils.update and start using Object.assign instead","2018-06-13 10:25:03","P3"," ---",,,"[fixed-in-fx-team]",
1119897,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_search-global-01.js | There should be one line result for the first url. - Got 2, expected 1","2018-06-13 10:25:03","P3"," ---",,,,"intermittent-failure"
1131012,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_search-global-02.js,browser_dbg_search-global-05.js | Test timed out - expected PASS","2018-06-13 10:25:03","P3"," ---",,,,"intermittent-failure"
1158768,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_search-symbols.js | Test timed out - expected PASS","2018-06-13 10:25:03","P3"," ---",,,,"intermittent-failure"
1161278,,"DevTools","Debugger","nobody","NEW"," ---","Debugger source should not be loaded by second HTTP request","2019-02-01 06:15:43","P3"," ---",,,,
1164911,,"DevTools","Debugger","nobody","NEW"," ---","Never block when a sourcemap is needed","2018-06-13 10:25:03","P3"," ---",771597,,,
1186119,,"DevTools","Debugger","nobody","NEW"," ---","[promise-dbg] Add a svg icon for the toggle promise debugger button","2018-06-13 10:25:03","P3"," ---",1183863,1183895,,
1194822,,"DevTools","Debugger","nobody","NEW"," ---","[promise-dbg] List all the promises on panel startup","2018-06-13 10:25:03","P3"," ---",1183863,,,
1194825,,"DevTools","Debugger","nobody","NEW"," ---","[promise-dbg] Filter list of promises by promise state","2018-06-13 10:25:03","P3"," ---",1183863,,,
1194828,,"DevTools","Debugger","nobody","NEW"," ---","[promise-dbg] Search list of promises","2018-06-13 10:25:03","P3"," ---",1183863,,,
1196089,,"DevTools","Debugger","nobody","NEW"," ---","Debugger does not show the js source which include a endless loop","2018-12-06 20:54:36","P3"," ---",,,"[polish-backlog][difficulty=medium]",
1198491,,"DevTools","Debugger","nobody","NEW"," ---","[promise-dbg] Add a clear button to clear the list of promises","2018-06-13 10:25:03","P3"," ---",1183863,,,
1199073,,"DevTools","Debugger","nobody","NEW"," ---","[promise-dbg] Display promise resolved value","2018-06-13 10:25:03","P3"," ---",,,,
1199076,,"DevTools","Debugger","nobody","NEW"," ---","[promise-dbg] Display promise state status","2018-06-13 10:25:03","P3"," ---",,,,
1204770,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_scripts-switching-01.js | Test timed out","2018-06-13 10:25:03","P3"," ---",,,,"intermittent-failure"
1206391,,"DevTools","Debugger","nobody","NEW"," ---","Viewing source of .js code loaded from a blob gives various errors.","2018-06-13 10:25:03","P3"," ---",1212468,,"[gaming-tools]",
1206403,,"DevTools","Debugger","nobody","NEW"," ---","Unhelpful error message ""not well-formed 1:1""","2018-09-05 15:04:27","P3"," ---",1212468,,"[polish-backlog][gaming-tools]",
1212468,"dbg-gaming","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger Gaming Support","2019-02-28 08:39:24","P3"," ---",,"1003097, 1152856, 1205604, 1206391, 1206403, 1224726, 1229092, 1232292",,"meta"
1223439,,"DevTools","Debugger","nobody","NEW"," ---","Developer tools does not list javascript sources that are loaded using system js","2018-06-13 10:25:03","P3"," ---",1339970,,,
1224078,,"DevTools","Debugger","nobody","NEW"," ---","script tag using sourceURL doesn't appear in debugger sources pane","2018-12-08 06:19:12","P3"," ---",1339970,,,
1224654,,"DevTools","Debugger","nobody","NEW"," ---","Pretty printing and syntax highlight don't work on JS files which don't have Content-Type:""text/javascript"" and don't end with .js/.jsm","2019-02-20 06:00:46","P3"," ---","1070862, 1500221",1224981,,
1229092,"dbg-large-files","DevTools","Debugger","nobody","NEW"," ---","[meta] Debugger fixes for very large files","2018-06-13 10:25:03","P3"," ---",1212468,"929225, 1205604, 1224726, 1226007, 1230345, 1232292, 1232750, 1233857, 1233927, 1240186, 1242691",,"meta"
1234195,,"DevTools","Debugger","nobody","NEW"," ---","Intermittent browser_dbg_blackboxing-04.js | Test timed out","2018-06-13 10:25:03","P3"," ---",,,,"intermittent-failure"
1235247,,"DevTools","Debugger","nobody","NEW"," ---","Some scripts are not properly indented when prettified","2019-04-17 08:22:49","P3"," ---",1070862,,,
